node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks,labels
Number theory,0.75,0.000424250228938,10,4,5,0.00210399759543,0.000520856341019,0
Qualcomm,0.466666666667,0.000135625673576,15,4,5,0.00150285542531,8.32919648369e-05,8
Solid-state storage,0.5,5.58816054914e-05,4,4,5,0.000601142170123,9.16115271877e-05,0
Package manager,0.34,0.000313689372944,25,4,5,0.00120228434025,8.33944188357e-05,5
Character (computing),0.831632653061,0.00117963823195,49,4,5,0.00510970844605,0.00110969195748,9
Mono (software),0.6,0.00018854773287,10,4,5,0.00180342651037,9.72400803294e-05,0
Connotation,0.791666666667,0.00103420301854,24,4,5,0.00180342651037,0.00127049150972,5
MongoDB Inc.,0.285714285714,0.00514064358761,7,3,5,0.000300571085062,6.32551216252e-05,0
Variable (computer science),0.819277108434,0.0396672716422,83,2,5,0.00721370604148,0.000497851779781,2
European League of Institutes of the Arts,0.875,1.70836946199e-05,4,4,5,0.000300571085062,5.56864947159e-05,0
ASP.NET,0.609375,0.000790776335867,16,4,5,0.00210399759543,0.000116671501517,8
Direct-broadcast satellite,0.605263157895,0.000305836694814,19,4,5,0.00300571085062,0.000267961538008,8
Autism Speaks,0.25,0.000106837606838,1,4,4,0.000300571085062,5.58062589845e-05,0
Qatar Airways,0.625,7.74444853392e-05,4,4,5,0.000300571085062,5.84859873521e-05,0
Yacc,0.84375,5.01115427837e-05,16,4,5,0.000601142170123,6.43206148646e-05,8
Deep structure and surface structure,0.75,0.000275126919864,2,4,5,0.000300571085062,6.12931256685e-05,0
Vacuum tube,0.775,0.00025399476159,20,4,5,0.00240456868049,0.00066185842815,8
Marissa Mayer,0.3125,7.04040775811e-05,4,4,5,0.000300571085062,6.64511059258e-05,0
Korean War,0.541666666667,2.95345356534e-05,6,4,5,0.00180342651037,0.000872196099384,0
Computation,0.615671641791,0.00114143481614,67,4,5,0.00270513976555,0.000926067943967,2
Class-based programming,0.547619047619,0.00054367764143,42,4,5,0.00240456868049,0.000252470462809,9
Information space,0.723684210526,0.000375898526869,38,4,5,0.000300571085062,0.000116200499803,9
Web traffic,0.769230769231,0.000724448024426,13,4,5,0.00180342651037,0.000148049695305,8
Plain Old XML,0.511904761905,0.000420199003068,21,4,5,0.000300571085062,5.83596780641e-05,8
"Scotts Valley, California",0.666666666667,0.000116999480978,6,4,5,0.000300571085062,6.79352214445e-05,0
Radio spectrum,0.638888888889,0.000378584863867,9,4,5,0.00150285542531,0.000331392689365,0
Specification (technical standard),0.725,0.00166769941019,30,4,5,0.00360685302074,0.000413841950675,5
User experience,0.6875,0.00314162830318,8,3,5,0.000901713255185,0.000112951906067,0
Stanford University,0.61328125,0.000932825811687,32,3,5,0.00450856627592,0.000301077134187,5
"Burbank, California",0.580882352941,0.000553103408386,17,4,5,0.00210399759543,0.000158430927753,8
Kansas City metropolitan area,0.5,0.000464093494773,13,4,5,0.00210399759543,0.000123880472745,8
Yen sign,0.647058823529,0.000115307608534,17,4,5,0.00480913736099,0.000102928695062,8
Apple Store,0.375,5.43029749833e-05,16,4,5,0.000901713255185,0.000115863791998,8
Buddhism,0.583333333333,4.68903720428e-05,12,4,5,0.00270513976555,0.000362417978391,8
Online auction,0.771186440678,0.00371969502761,59,4,5,0.000601142170123,0.000144217610556,9
Client-side scripting,0.44298245614,0.00136881128808,57,4,5,0.00210399759543,0.000115683110177,9
Amazon Video,0.75,0.000234543319803,6,4,5,0.000601142170123,6.97808873553e-05,0
Holding company,0.645833333333,0.0024154015519,24,3,5,0.00300571085062,0.000212919396009,5
Website,0.626963350785,0.00950072005013,191,3,5,0.0156296964232,0.00105350179668,1
Boots UK,0.166666666667,0.00135216346154,6,4,5,0.000901713255185,9.66398532008e-05,0
PHP License,0.45,0.000200974408497,5,4,5,0.000601142170123,6.75334772311e-05,0
Industrial design,0.766666666667,0.00055598716758,15,4,5,0.00150285542531,0.000247352427313,8
Electronic circuit,0.767857142857,0.000495956361597,63,4,5,0.00420799519086,0.00121330788275,2
Xbox One,0.543674698795,0.000550294976235,83,4,5,0.00450856627592,0.000361039530966,2
Dynamic array,0.818181818182,7.93723012184e-05,11,4,5,0.000601142170123,6.0646811979e-05,8
Google Fusion Tables,0.21875,6.16590213492e-05,4,4,5,0.000300571085062,6.02924123171e-05,0
Recursion,0.842857142857,0.00101518387514,35,4,5,0.00180342651037,0.000154315026415,5
Dividend,0.904761904762,0.00130244819224,21,4,5,0.00240456868049,0.000804549716155,8
Cloud storage,0.535714285714,0.000103561699245,7,4,5,0.000601142170123,6.78263258094e-05,0
Medical device,0.785714285714,8.81765557879e-05,7,4,5,0.000901713255185,0.000254318179435,0
Network switch,0.75,7.10131562974e-05,4,4,5,0.000601142170123,0.000103108797549,0
Digital curation,0.416666666667,0.000372063833602,3,4,5,0.000300571085062,6.29540790032e-05,0
Price index,0.55,6.32110184807e-05,5,4,5,0.000601142170123,0.000730612523854,0
Express.js,0.375,0.041958041958,2,2,3,0.000601142170123,5.80720524071e-05,0
European Union competition law,1.0,8.01282051282e-05,1,4,4,0.000300571085062,6.07160824239e-05,0
BBC,0.688524590164,0.00119783470472,61,4,5,0.00330628193568,0.000284802195594,2
System administrator,0.745454545455,0.00122062714202,55,4,5,0.00180342651037,0.000391636723631,9
Greater Austin,0.625,4.75042765133e-05,4,4,5,0.000901713255185,7.80071648977e-05,0
Programmable logic controller,0.555921052632,0.000507934756754,38,4,5,0.000601142170123,0.00045004773017,9
Mesh networking,0.636363636364,0.000230055934829,11,4,5,0.00150285542531,0.000125889851332,8
Mass media,0.654761904762,0.00145264228923,42,4,5,0.00601142170123,0.000716315088959,9
Doctorate,0.571428571429,6.75859988334e-05,14,4,5,0.00330628193568,0.000409199331697,8
CenturyLink,0.714285714286,0.00197017964604,7,3,5,0.00120228434025,0.000107978196522,0
"Yamato, Kanagawa",0.8125,4.1453048887e-05,8,4,5,0.000300571085062,6.05894629638e-05,0
Code,0.763157894737,0.000366481699635,19,4,5,0.00240456868049,0.00129020111691,8
Flash Video,0.625,9.20144172096e-05,10,4,5,0.000901713255185,6.70821651834e-05,0
MongoDB,0.697916666667,0.0464165465382,24,2,5,0.00180342651037,0.000127200678989,5
Multichannel video programming distributor,0.6875,0.000281515896676,8,4,5,0.000300571085062,8.53551708418e-05,0
Unix,0.627873563218,0.000980616698341,87,4,5,0.00931770363691,0.000551795076809,2
Music video,0.55,3.85011790904e-05,5,4,5,0.000601142170123,6.8326208922e-05,0
Paramount Pictures,0.545454545455,0.000182033506066,11,4,5,0.000601142170123,7.58633207086e-05,8
List of cities by GDP,0.833333333333,6.59203753933e-05,6,4,5,0.000901713255185,0.000148695567672,0
Will it play in Peoria?,0.666666666667,8.96941973872e-05,6,4,5,0.000300571085062,6.2548872686e-05,0
Directed graph,0.75,0.000103021978022,2,4,5,0.000300571085062,5.74545870583e-05,0
Voxer,0.46875,0.00160373143683,16,3,5,0.000300571085062,5.4425666263e-05,8
Pascal (programming language),0.83152173913,0.000362088134201,46,4,5,0.00420799519086,0.000236535804164,9
Virgin Mobile,0.5,9.42684766214e-05,1,4,4,0.000300571085062,5.52470749752e-05,0
Standard Template Library,0.836538461538,0.000501062836812,26,4,5,0.000300571085062,7.93850714196e-05,5
"Dwight D. Eisenhower Presidential Library, Museum and Boyhood Home",0.5,0.000267094017094,1,4,4,0.000300571085062,6.53372724063e-05,0
Fiber-optic communication,0.78125,0.000137430119155,8,4,5,0.000601142170123,0.000132555956551,0
Return on investment,0.8,0.000139919280109,10,4,5,0.000601142170123,0.000214678755066,0
Don't be evil,0.381578947368,0.000795962368136,19,3,5,0.000901713255185,8.7351170771e-05,8
Animation,0.658333333333,0.000540854389585,15,4,5,0.00210399759543,0.000280012604179,8
Dynamic HTML,0.354166666667,0.000711157003586,18,4,5,0.000901713255185,6.97665916136e-05,8
Marconi Prize,0.208333333333,9.26034583548e-05,6,4,5,0.000300571085062,6.42528066613e-05,0
Richard M. Schulze,0.375,0.000246276395173,2,4,5,0.000300571085062,6.02467794221e-05,0
Data storage device,0.765873015873,0.00109311627083,63,4,5,0.00661256387136,0.00134309283966,2
Public broadcasting,0.586956521739,0.000813748554226,23,4,5,0.00300571085062,0.000319365068565,5
Distributed transaction,0.666666666667,0.000346163807702,6,4,5,0.000601142170123,8.9042007841e-05,0
Packet radio,0.625,0.000140808155162,4,4,5,0.000300571085062,6.0920155085e-05,0
Stateless protocol,0.541666666667,0.000239461853455,6,4,5,0.000601142170123,8.53669081794e-05,0
List of countries by intentional homicide rate,1.0,1.8210955711e-05,1,4,4,0.000300571085062,6.04513603048e-05,0
Java version history,0.479166666667,0.000205197721513,12,4,5,0.000300571085062,6.98331620152e-05,8
Developing country,0.817567567568,0.00018910914455,37,4,5,0.00360685302074,0.00116594234201,5
Motto,0.666666666667,0.000137487060041,6,4,5,0.000601142170123,8.47471117434e-05,0
Computer keyboard,0.835,0.00169936009647,150,4,5,0.00571085061617,0.00106162919898,1
Office of Management and Budget,0.763157894737,0.000729522705344,19,4,5,0.00300571085062,0.000683087207247,8
Deerfield High School (Illinois),0.25,0.000360576923077,2,4,5,0.000300571085062,6.56675305312e-05,0
Theoretical physics,0.416666666667,0.000434821588668,3,4,5,0.000300571085062,6.22001425435e-05,0
BlackBerry Leap,0.625,0.000128633907898,2,4,5,0.000601142170123,7.22127466023e-05,0
Cloud computing,0.723684210526,0.00226981755356,57,3,5,0.00631199278629,0.000314550175641,9
Journalism,0.583333333333,0.00330306267806,3,3,5,0.00120228434025,0.000149547212282,0
Waterfall model,0.716666666667,0.00200917636903,15,4,5,0.00120228434025,0.000202369575825,8
Journalist,0.40625,0.000639188486411,8,4,5,0.00210399759543,0.000141990050651,0
Logic,0.833333333333,0.00222830974011,75,4,5,0.00751427712654,0.00215847658061,2
Data transmission,0.862903225806,0.000821197338435,31,4,5,0.00330628193568,0.000792981793316,5
Domain name,0.631493506494,0.00124023297852,77,4,5,0.00240456868049,0.000302507562525,2
GE Healthcare,0.35,7.82075174788e-05,5,4,5,0.000300571085062,6.31307939706e-05,0
Michel Bréal,0.425,0.000335129199357,10,4,5,0.000300571085062,0.000107517558152,0
German Americans,0.777777777778,0.000115251428827,9,4,5,0.00120228434025,0.000156376222283,0
Information Age,0.75,0.000707760085512,49,4,5,0.00120228434025,0.000263383387379,9
Universal Studios Japan,0.675,0.000100291758524,10,4,5,0.000601142170123,7.06561079775e-05,0
Live television,0.696428571429,0.000796190418417,14,4,5,0.000901713255185,0.000342590174055,8
Charles Geschke,0.416666666667,9.93093799158e-05,6,4,5,0.000901713255185,0.00011178427972,0
Software design,0.923076923077,0.000891402916658,13,4,5,0.00180342651037,0.00017833118819,8
Filmmaking,0.681818181818,0.000165490982901,11,4,5,0.00150285542531,0.00031392914896,8
Indigenous peoples of California,0.444444444444,2.95418228474e-05,9,4,5,0.000901713255185,0.000117555569436,0
Global Positioning System,0.743243243243,0.000282400712693,37,4,5,0.00360685302074,0.000655798241675,5
Accelerometer,0.635416666667,0.000228643339001,48,4,5,0.00120228434025,0.000226825740322,9
"Java Platform, Enterprise Edition",0.625,0.000126939131387,6,4,5,0.000901713255185,7.39346700127e-05,0
Paywall,0.829545454545,0.000258847704472,22,4,5,0.000901713255185,0.000115747051551,8
Huawei,0.691666666667,0.000333988308414,30,4,5,0.00210399759543,0.000269471700579,5
Map projection,0.833333333333,0.000181247969279,6,4,5,0.000601142170123,0.000332499078795,0
User-generated content,0.65,0.000435526218014,10,4,5,0.00150285542531,0.000113343012394,0
Natural language processing,0.708333333333,0.000809553775189,6,4,5,0.000901713255185,8.27463186671e-05,0
Adobe Creative Cloud,0.416666666667,9.17082853582e-05,6,4,5,0.000901713255185,8.02368862831e-05,0
Smart speaker,0.5,0.000274329450531,4,4,5,0.000601142170123,8.30915559623e-05,0
Web development,0.730263157895,0.00524195539895,38,3,5,0.00360685302074,0.000208811893776,9
Video game design,0.4375,0.000116767466988,12,4,5,0.000901713255185,7.79411559027e-05,8
Brian McAuley,0.25,0.000178062678063,1,4,4,0.000300571085062,6.0321771061e-05,0
Heliograph,0.833333333333,0.000147843141264,9,4,5,0.000901713255185,0.000294304879253,0
Brand,0.685185185185,0.000686206157308,27,4,5,0.00300571085062,0.000450489594515,5
Feature film,0.625,0.000112715372921,12,4,5,0.00120228434025,0.000115555088938,8
Provinces and territories of Canada,0.741935483871,0.000257458981579,31,4,5,0.00631199278629,0.000687343841276,5
Pennsylvania Hospital,0.833333333333,4.06486517598e-05,3,4,5,0.000300571085062,6.34834544644e-05,0
AWK,0.592741935484,0.000277052822497,31,4,5,0.00180342651037,0.000136438684056,5
Accounting software,0.426470588235,0.000763209907303,34,4,5,0.000300571085062,0.000161311865078,5
Derivative code,0.833333333333,0.000400217066884,3,4,5,0.000601142170123,6.9927962638e-05,0
List of largest employers,0.6,4.83281818649e-05,5,4,5,0.000300571085062,5.93997650519e-05,0
Bit,0.789215686275,0.000678854951474,51,4,5,0.00601142170123,0.00108938547722,9
Lee de Forest,0.75,0.000136765489677,9,4,5,0.000601142170123,0.000265204104627,0
List of countries by imports,1.0,7.71943926365e-05,8,4,5,0.000901713255185,0.000149893950385,0
License compatibility,0.65,0.000406105631789,5,4,5,0.000601142170123,7.36489040006e-05,0
Netherlands,0.71875,0.000314288828353,8,4,5,0.00210399759543,0.000306218889577,0
Tribune Tower,0.333333333333,6.92065469393e-05,3,4,5,0.000601142170123,7.07457207007e-05,0
Fortune Global 500,0.846153846154,0.000627357748404,13,4,5,0.00240456868049,0.00027019389341,8
Code refactoring,0.833333333333,0.000424585349828,6,4,5,0.00120228434025,7.37503224983e-05,0
Measuring programming language popularity,0.72619047619,0.000285281605011,21,4,5,0.000601142170123,0.000107520165704,8
Organization,0.913043478261,0.00206876774856,46,4,5,0.00510970844605,0.00226623097789,9
Anonymous function,0.479166666667,9.03363600842e-05,12,4,5,0.000901713255185,8.28795741896e-05,8
Jack Kilby,0.25,0.000171511877197,2,4,5,0.000300571085062,6.25295485002e-05,0
Operating-system-level virtualization,0.453125,0.00039438608667,16,4,5,0.000601142170123,8.87371321958e-05,8
Pac-12 Conference,0.791666666667,4.31153070327e-05,6,4,5,0.000601142170123,7.99992355769e-05,0
Business model,0.640625,0.000537586217687,16,4,5,0.00180342651037,0.000228673786909,8
New Spain,0.794117647059,8.08513723416e-05,17,4,5,0.00270513976555,0.000279173178281,8
Software development process,0.666666666667,0.0140874319069,30,3,5,0.0039074241058,0.00059763679159,5
Poverty in India,1.0,1.16905723313e-05,4,4,5,0.000300571085062,7.99306836888e-05,0
List of highest-income metropolitan statistical areas in the United States,0.857142857143,2.5229763692e-05,7,4,5,0.000300571085062,7.74102901018e-05,0
10 nanometer,0.4375,5.85251585317e-05,4,4,5,0.000300571085062,5.97144554075e-05,0
.NET Micro Framework,0.666666666667,4.77335886126e-05,3,4,5,0.000601142170123,5.93471365068e-05,0
Museum of Science and Industry (Chicago),0.357142857143,0.000195129113101,7,4,5,0.000300571085062,8.61228016972e-05,0
High-level programming language,0.703947368421,0.00337965957321,152,3,5,0.00751427712654,0.000430394649122,1
The Steve Wilkos Show,0.5,4.10913872452e-05,1,4,4,0.000300571085062,5.39408969982e-05,0
Semantic differential,0.85,0.000335129199357,10,4,5,0.000300571085062,0.000107517558152,0
Numbers (TV series),0.416666666667,0.000372063833602,3,4,5,0.000300571085062,6.29540790032e-05,0
Core product,0.5,3.02747299315e-05,3,4,5,0.000300571085062,5.55065823889e-05,0
.in,0.5,1.16905723313e-05,4,4,5,0.000300571085062,7.99306836888e-05,0
Hippie,0.875,6.63760048014e-05,12,4,5,0.000601142170123,0.000139043885189,8
Microwave transmission,0.875,0.000177662250031,8,4,5,0.000601142170123,0.000143388682489,0
Variable cost,0.75,0.000272300594347,6,4,5,0.000601142170123,0.00011127057842,0
Christianity,0.666666666667,0.000246914462305,12,4,5,0.00270513976555,0.00075966161789,8
Speech synthesis,0.577586206897,0.000556983486358,29,4,5,0.000901713255185,0.000124405932188,5
Core competency,0.777777777778,4.41389296051e-05,9,4,5,0.000601142170123,8.50225142014e-05,0
Home computer,0.682692307692,0.000288176020384,26,4,5,0.00240456868049,0.000181469855892,5
International System of Units,0.7625,0.000364598032657,20,4,5,0.00360685302074,0.000677393172067,8
South Asia,0.527777777778,3.94814809157e-05,18,4,5,0.0039074241058,0.00044094247789,8
Formula,0.716666666667,0.00254777055556,15,3,5,0.00150285542531,0.000408786763479,8
Biology,0.888888888889,0.000203260779722,18,4,5,0.00360685302074,0.000986424202216,8
Inheritance (object-oriented programming),0.475,0.000244083075308,20,4,5,0.00150285542531,0.000112714544353,8
Automated teller machine,0.85,0.000278454920322,20,4,5,0.00120228434025,0.000185758489692,8
Embarq,0.416666666667,0.00161513605181,3,3,5,0.000300571085062,6.0703044869e-05,0
Tool,0.880952380952,0.000634669161359,21,4,5,0.00180342651037,0.000875355987453,8
Viral video,0.5,0.000118708452042,1,4,4,0.000300571085062,5.97413572725e-05,0
Geek Squad,0.375,0.000246276395173,2,4,5,0.000300571085062,6.02467794221e-05,0
Electronic component,0.591666666667,0.000181416086967,15,4,5,0.00180342651037,0.000809388957544,8
TV Guide's 50 Greatest TV Shows of All Time,0.4375,0.000343290638875,4,4,5,0.000901713255185,8.69165672087e-05,0
Telephone company,0.7375,0.000496172908822,20,4,5,0.00240456868049,0.000123168702471,8
Perot Systems,0.5,3.67525451137e-05,2,4,5,0.000300571085062,5.66362142993e-05,0
San Antonio,0.55,6.27675819492e-05,5,4,5,0.000601142170123,7.15185507238e-05,0
National Football League,0.473684210526,0.000297666432127,19,4,5,0.0039074241058,0.000377819418304,8
Energy management,0.7,7.40462687233e-05,5,4,5,0.000300571085062,6.1682218162e-05,0
Google Duo,0.365384615385,0.000741822859083,13,3,5,0.000300571085062,7.02759664121e-05,8
Semiconductor device,0.54375,0.000218147857669,20,4,5,0.00120228434025,0.000628317929877,8
Word processor,0.573138297872,0.00142041394142,94,4,5,0.00450856627592,0.000458511196993,2
Meaning (linguistics),0.818965517241,0.000557506306578,29,4,5,0.00330628193568,0.00158285935738,5
Telecommunications network,0.69512195122,0.000917794101937,41,4,5,0.00300571085062,0.000482078714887,9
Broadcast programming,0.666666666667,0.00126893842175,15,4,5,0.00240456868049,0.000325150783216,8
